Entity,Code,Year,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1956,1954,1952,1957,1955,1953,1951,1950
Albania,ALB,8,,22.848232,22.85507,23.945984,23.02193,23.916693,22.672626,24.190052,22.05043,23.2926,21.995735,23.190718,23.70873,23.015081,22.908278,22.698898,22.983229,22.959517,20.908451,20.483904,20.844448,23.95951,20.438005,23.312199,22.831951,23.048738,23.629921,20.349329,21.673794,20.020947,23.35866,22.813272,23.594353,20.806423,21.40597,20.871712,23.086098,21.46173,22.32809,22.005083,19.965408,20.369827,21.617992,20.872938,21.706047,19.807617,20.471182,21.159502,17.87452,20.24968,22.192427,21.124525,20.016842,22.552107,21.30715,20.612743,19.256979,22.298,21.306757,19.550884,20.216745,22.149376,23.906109,22.032213,22.180685,20.200775,23.083971,23.490295,21.216991,24.869871,21.545084,19.423363,21.961035,23.22078,23.66221
Albania,ALB,9,,20.577295,18.235401,18.550709,20.233456,19.38341,19.085081,17.600304,17.834908,20.05919,17.298838,17.882225,19.76786,20.95114,17.320892,18.806803,16.99075,16.575188,18.034569,17.904879,17.70505,17.335955,15.922494,16.904528,17.668512,18.990881,17.440334,18.586826,15.292669,16.477781,20.209604,17.80706,18.177425,18.500591,17.177916,17.540705,18.126425,21.27712,18.833622,18.866076,17.32246,17.51625,19.992168,17.780779,18.044209,17.372871,15.575183,16.6737,15.662099,19.669992,18.506657,19.25662,16.045912,16.138735,18.602173,18.680094,17.210146,18.07304,17.963074,17.824728,16.906937,18.822432,19.01596,19.119846,17.250778,15.988414,17.52683,19.221436,19.103153,20.126421,17.18297,17.120205,18.996645,19.690046,19.916534
Albania,ALB,10,,16.724922,14.429437,12.28584,13.826207,15.422856,15.461987,12.921264,13.761279,14.288398,13.7210655,14.216778,15.272945,12.166756,12.348111,12.861485,13.624865,12.947331,14.118141,12.63087,14.950724,13.099788,12.848076,14.721954,14.187061,14.588733,14.091718,11.428268,12.415486,12.779562,14.2643,15.341694,14.922586,13.417578,14.989717,12.094919,13.354188,14.014173,13.816944,13.200562,15.055541,12.425871,14.042101,14.373222,13.779099,13.360666,12.0976095,12.576297,14.103155,12.427532,12.11672,13.634148,9.656037,11.663344,12.382049,13.448714,13.090451,14.777911,15.453598,12.718693,13.406443,12.587172,14.100857,14.186595,14.732069,10.719292,12.687287,12.452729,12.574774,13.185399,14.234663,13.594302,14.269234,11.498981,13.490605
Albania,ALB,11,,10.214571,10.618734,10.954254,9.008199,11.795405,10.275419,8.568566,8.725734,10.203169,10.465254,10.146179,10.81076,6.9304466,11.305308,9.109765,9.665227,7.001452,6.4662633,6.986431,7.9405413,10.090618,9.734964,7.4213343,10.908062,8.768593,7.273272,9.026676,9.503982,5.4542365,8.690001,7.517179,9.277028,8.834686,10.010795,7.6767116,4.09642,9.238108,7.4901023,9.607981,9.287659,7.525442,7.655382,4.7319584,9.79188,8.595992,4.975214,9.719964,8.096746,7.611357,7.556597,7.34751,8.647858,8.000877,8.983699,10.307137,9.800947,9.644941,8.231176,8.429643,8.813368,10.436492,9.740267,10.080504,10.119621,7.8712,9.34225,7.8238716,7.5422955,8.242707,8.945139,7.7918854,6.3914995,9.370803,8.329879
Albania,ALB,12,,6.867544,8.354197,4.6859937,7.481375,6.4398675,4.210917,4.8982744,2.736161,4.6096053,5.655563,4.083755,3.4304874,4.689372,4.9644685,6.982592,5.0618253,2.7101877,4.267651,3.867682,5.8511186,4.0351844,5.195285,-0.5665186,5.63607,5.81631,1.2975836,4.8106403,5.327314,6.567202,3.9765396,6.123928,2.8131201,-0.037279807,3.2916727,4.135375,2.7146797,5.523251,1.9410287,6.3371625,4.3124824,4.485312,5.9492087,5.0822964,2.5913153,6.014254,6.1180377,2.6912754,4.0777,4.075499,3.7010615,4.200779,3.4913113,3.5115292,4.7907834,4.027673,4.2276764,4.28463,3.797954,5.2802916,3.9029613,5.458381,1.9061314,4.890357,6.9363217,6.461271,6.563581,2.9458106,4.4166937,6.435533,3.4804032,5.7426066,2.811837,4.364948,6.0483646
Algeria,DZA,1,14.559185,12.240137,11.541792,14.327042,12.158584,11.129205,13.533433,10.277275,14.308379,11.335502,13.458442,12.051173,10.805152,13.643792,14.180299,12.093356,11.276688,13.130547,10.614024,10.070658,12.460462,12.21028,11.512394,12.463082,10.51439,11.427572,12.733346,13.344639,14.32781,10.074753,11.593538,10.241046,10.078304,11.004747,11.520875,10.374725,12.713897,11.649469,11.156053,10.9471245,10.924433,9.708241,11.960122,9.221004,11.933018,15.079294,12.169347,12.91365,10.02457,9.89526,11.125764,10.052555,11.422701,11.944909,14.405086,12.774732,9.617789,10.243694,13.338714,11.103263,9.435574,13.144082,11.647935,9.975698,10.783119,11.060984,11.220471,11.087907,9.300043,8.969961,8.890595,13.2154255,9.129022,9.907911,9.808245
Algeria,DZA,2,16.368032,15.030733,16.002325,16.848883,16.96054,13.290393,14.444618,17.01302,16.348028,14.28231,15.352354,13.696797,11.523168,13.795316,18.814144,14.935335,15.368695,16.517807,14.028903,12.954605,16.198519,13.640901,14.863254,13.659066,13.511364,11.995044,15.554876,14.820676,14.163789,15.19159,13.908737,13.301269,14.645692,13.237765,15.327273,13.866394,15.54571,14.901189,15.179547,16.446882,13.008828,14.495502,13.757811,12.987427,14.854715,14.785196,16.456785,15.458609,12.319422,13.422412,13.00457,12.460564,14.362044,13.642031,14.783651,17.32002,15.166214,14.379608,16.544954,13.60567,13.772328,14.545449,12.264148,13.23462,16.193695,12.604346,14.977403,12.329251,11.873846,11.997338,14.834942,15.476784,12.278852,13.896317,12.60248
Algeria,DZA,3,21.021542,21.617136,19.318832,18.861814,19.920345,18.998514,20.206068,20.149727,18.10901,17.42869,18.193844,20.967741,18.000084,19.798903,21.410526,19.428207,19.61854,17.863594,19.93236,20.039675,19.194569,18.862457,19.61456,21.925323,19.391998,18.617033,17.455492,17.148905,18.774944,17.640581,19.335894,17.592756,16.924458,18.079414,19.312733,18.510538,18.056206,19.21821,17.199419,17.372337,17.626398,18.12384,17.96055,20.139252,17.947582,18.29551,18.04651,18.556637,15.174361,16.94772,17.197515,16.429476,17.388252,17.776628,18.617165,21.090002,18.217375,18.189243,16.373415,18.312937,19.871992,16.482456,17.499943,16.167019,18.465313,18.592344,18.836987,16.396748,17.012562,19.274107,18.223228,17.43997,14.466213,19.48851,16.203518
Algeria,DZA,4,24.816824,25.11473,23.613976,25.692007,25.131332,23.20514,24.442734,24.544514,26.34301,25.205704,24.706245,24.15036,23.12065,24.269836,26.031286,21.948622,24.07652,23.309546,25.855492,24.51777,23.221617,23.65312,22.796173,22.834045,24.593914,24.801659,24.856205,21.8476,22.704546,21.659924,21.432436,22.843185,21.343987,21.766375,22.713995,22.167137,24.388721,23.924593,22.65373,22.358868,23.86731,23.702616,21.47975,23.895685,23.040483,20.868408,22.083954,22.42119,21.226276,22.120363,20.089817,22.088923,21.123247,22.371674,21.319073,21.161133,23.4237,21.69544,23.025404,20.454916,20.453115,22.936535,22.048866,23.33114,20.982319,22.054014,21.76662,21.628416,19.964687,20.728262,20.626932,20.963066,23.948498,23.5109,20.797932
Algeria,DZA,5,,27.684772,28.380585,30.839293,29.619816,28.689312,28.031036,30.980663,29.493338,29.609398,29.091047,28.044128,28.94747,27.79741,27.981148,27.899652,28.125216,27.40241,29.125374,30.338661,25.690998,28.758602,28.57728,27.697983,28.800615,29.787548,26.94666,27.704336,27.59556,28.85888,28.585762,27.172607,25.679394,25.142506,26.975428,27.163336,28.113562,28.672506,28.28726,26.044703,26.01271,28.34759,26.685596,27.748928,26.417442,26.508686,26.41684,26.492332,25.626268,25.744263,27.73136,29.187332,24.319845,25.22677,26.145037,27.297997,26.739124,27.704247,26.368183,26.813257,27.694023,24.084288,27.164127,28.308462,26.610743,26.295353,27.454823,26.578371,26.31203,26.08444,25.640667,27.602531,26.180925,25.855307,26.421246
Algeria,DZA,6,,32.59889,34.242737,34.507,33.401978,33.193996,32.617336,32.911896,33.313847,32.31964,31.979187,32.207886,33.922752,31.760565,32.63236,32.726685,32.376522,32.45637,32.210922,32.147335,31.90541,32.568687,32.309177,33.02053,31.696335,33.392357,32.187,32.67573,30.466768,31.726624,32.537445,33.17626,29.982527,31.39561,32.89561,31.149641,32.04078,32.3397,30.913996,32.61365,31.58566,31.429739,32.126015,32.124245,32.022305,30.928812,31.16238,30.703321,30.350086,30.359055,32.087757,32.21089,30.876577,30.928732,31.549383,31.030273,30.26551,30.48187,32.038033,30.029999,30.976883,29.949366,30.455437,30.508856,30.618698,31.228022,32.04794,30.688087,30.972157,32.254578,30.132202,31.244926,29.753298,30.98677,32.129875
Algeria,DZA,7,,36.700413,34.775272,36.022133,34.900272,35.550716,36.429672,34.93747,34.772106,34.234074,35.244812,34.691753,34.98186,34.708088,34.91354,35.047745,35.00337,33.97114,34.34419,35.272667,33.717297,35.25187,34.96771,34.803658,34.195164,34.7016,34.544815,34.20104,33.45442,33.869816,33.59216,33.93728,32.616913,33.92591,33.322376,33.244,34.51002,34.32522,33.303036,33.294617,32.169086,33.851418,33.44074,33.45481,33.110497,33.119663,32.25983,33.875053,33.169388,32.667797,31.953081,33.62925,33.738503,32.839733,32.585335,31.716867,32.874012,32.59871,33.699066,33.643097,32.553734,33.208088,33.150066,32.94746,33.4807,32.94536,33.46253,32.43768,31.927864,32.95177,32.28565,33.694103,33.112694,33.069614,32.646454
